Name	WT_1_log2.cpm.	WT_2_log2.cpm.	DKO_1_log2.cpm.	DKO_2_log2.cpm.
Mid1ip1	26.17286587	26.64882467	26.55662674	33.15144843
Mipep	25.24629891	25.45716748	24.10064747	21.02450603
Mterfd3	6.57960055	7.105814367	7.066520412	8.815240927
Ppp2r1b	54.64433372	63.82280009	68.11969168	63.77857682
Prpf31	56.14166712	53.81737058	63.46987077	58.28286935
Sap18	22.94328397	22.06977475	17.92622743	21.75085187
Sf3b4	51.19744821	50.2481996	58.97370792	53.55687953
Spice1	8.91972975	6.075486759	6.689971199	5.888907449
Sumf1	56.61058786	56.29754086	49.62516521	52.41834866
Xxylt1	35.58013304	31.12495832	32.13336138	27.00210548
Ginm1	35.04167907	37.14252526	29.96071192	34.58321287
Plin3	49.2141066	48.97589663	52.52746296	56.21954997
Synrg	84.03975203	81.57188015	86.94312221	95.40546476
Cmc1	10.98908987	10.58537152	11.47959628	13.1592011
Igkv12-41	77.87023095	96.53632491	62.68289905	232.969939
Ints6	20.90824406	28.4429658	29.83636757	26.90868529
Acaa1a	50.17858906	45.63282296	45.38048114	40.58852478
Brip1os	76.69177737	87.36599794	74.69811852	73.82307872
Crls1	16.4954931	17.63048185	16.06668069	13.97716633
Pex12	15.87846999	15.90049749	14.27085631	13.85178505
Rpp21	17.18407155	13.90951296	17.92622743	17.56948502
Shoc2	54.4930373	55.90866534	61.26537332	60.54768939
Terf2	37.34905926	39.89123822	40.44809915	45.63282296
Vps36	54.98628832	57.76004656	64.4005007	60.25462173
C87436	22.7059737	23.63740902	20.02874334	21.28846466
Hdgf	164.1646852	165.8804436	157.9145177	140.2639061
Os9	255.1143073	253.7035682	223.9448998	236.7137992
Tk2	113.0643266	89.94679681	75.4788219	100.9851956
Coq2	33.68419695	32	30.80302218	28.18781997
Slc4a2	31.21137477	29.20209563	27.41702255	26.87140777
2810021J22Rik	9.402210627	7.802843692	9.031715238	10.92074974
Pcnx	25.8662678	29.40521227	28.16828843	34.32053174
Slc25a10	24.8642326	22.30043582	21.79612855	20.14011478
1190007I07Rik	8.403556352	7.469439559	7.100890698	6.713197097
Abtb2	11.05785765	9.292069855	13.44502004	10.29591398
B3gat3	61.43547271	58.72895247	54.98628832	53.85468687
Capn10	5.201760586	5.014132082	5.688309642	6.088133523
Ccdc167	5.991843738	5.144389934	5.172995728	4.377174805
Gid8	64.2221919	67.78997342	74.8536105	70.57082644
Gstt1	17.46022203	26.26373148	21.72071968	12.9331339
Naa38	35.55547932	32.9909862	32.78581834	28.48242346
Pitpnb	59.92142384	54.30450571	64.48984067	61.86279021
Polr2c	45.79124864	44.1089649	40.78594007	40.42007238
Rpl30	484.0458838	470.1573951	496.9648485	563.0034684
Rragc	125.2789313	125.1053781	115.3600592	112.2833342
Tm2d3	31.31973281	30.69645182	26.40977307	29.24260641
Xk	17.05354778	20.70633047	19.41365696	23.91758798
Trim21	37.27147477	40.36407708	40.16870372	46.55938188
Cwf19l2	30.42109124	29.40521227	33.17443523	33.19743797
Mto1	13.1592011	13.77518701	12.8973253	10.62948651
Snrnp200	231.0401862	228.8090016	252.8258205	254.0555199
Atl3	119.5110329	132.4220904	141.5335236	136.9020272
Asl	24.45402433	22.56476737	28.07083356	24.7438828
Atp5j2	134.9237022	134.3637355	125.1053781	119.3454703
Mtr	36.45386807	38.80041021	35.82761244	31.6909719
Pcyt1a	38.39908424	36.80934059	34.7514194	33.05966041
Ttc7b	30.04389591	29.9814863	39.34204375	29.12124237
Clp1	49.07784511	52.6368044	56.18059505	56.33657687
Plk1	26.59346757	33.05966041	30.71773635	14.80487085
Atpaf1	7.578960565	6.906716469	5.652934576	6.844760205
Ubap2l	203.9398646	196.7200232	242.1907576	204.081274
Pole4	81.8550772	72.2036568	70.37543356	69.16642573
Rab10	67.83697814	64.98343046	61.0957449	59.54877809
Slc25a30	11.36873635	13.21404264	13.72752849	14.28075154
G6pc3	35.92708551	35.97692556	31.8230454	33.05966041
Lsm8	37.2456491	38.77352513	42.66555767	41.47011089
Arfgap2	57.28160454	46.52712055	61.0957449	55.44555881
Arl2	21.00993801	18.02590766	16.97100386	17.53298826
Atxn7l2	6.680703355	6.37312077	7.722136199	7.240051703
Itch	124.4998333	142.2219173	115.7605603	124.7589928
Mettl10	11.05785765	10.09101927	12.24397416	11.81051525
Sox12	6.233316637	5.743778042	7.690087427	6.220368287
Foxj3	56.61058786	61.39290364	63.07515756	67.27506618
BC030867	4.717426369	5.645103374	5.137263236	3.552907183
Cenpf	8.299359493	8.89503326	9.000467878	4.934828679
Asb13	15.97783466	14.73321116	12.82600527	14.24121173
Scyl2	45.79124864	50.77336596	42.84336822	44.20078234
Slc35b4	13.53853755	12.7109504	15.79066473	14.01597304
Coro1a	2193.471126	1978.237602	2349.275186	2278.707447
Slc25a28	20.22404958	19.94561911	20.86481176	24.40322645
Tulp4	28.66066144	30.73903565	34.39197353	31.71294602
Ctbp1	220.2502734	206.2142185	227.8593877	243.5374787
Smg9	31.58132947	28.74023593	33.68419695	33.35890435
S1pr1	492.1655953	370.6721721	328.1018686	419.3467893
Bak1	37.34905926	40.30815936	51.30402108	37.37495663
Cops7a	44.17015531	48.1011673	40.30815936	42.87307528
Hbp1	45.91838511	46.49488159	40.11305665	43.35119928
Incenp	46.04587456	46.49488159	47.37322554	33.15144843
Map2k4	61.94860972	61.43547271	69.84088813	65.93625303
Mettl17	10.09101927	13.24154906	10.17530405	10.00049842
Ms4a1	603.4121768	591.4039217	610.1414782	721.0722442
Rbck1	163.9372623	135.5799468	173.7657574	160.5634822
Rbm6	57.28160454	50.7030279	61.39290364	58.32328196
Smim8	22.7059737	17.69169045	22.40890113	23.58830748
Sprtn	19.35990543	16.63327096	21.48116004	19.27955704
Stx11	32.76310081	31.16813659	33.98909397	37.01402188
Tnfaip1	24.5900029	28.64080227	22.51789401	24.8125826
Larp7	43.47156111	36.47914473	37.53071838	33.77771896
Pdia4	429.3469104	513.0657818	381.8864708	455.4030047
Usf1	98.4282132	98.90695035	101.4763695	116.1624519
Spn	340.3794197	324.7081982	331.5310077	414.7217785
Arrdc1	44.60087164	40.50421101	47.37322554	46.91573623
Epc2	44.47738303	48.43573738	48.30163099	55.10074805
Qsox2	13.25991847	12.7109504	10.10501809	12.53595499
Gle1	50.07435403	49.83198023	45.03578801	45.47494538
Lrrc28	11.01960037	11.88442337	12.71976402	13.25991847
Chd4	331.5310077	299.8298064	370.9291916	330.6130817
Gnpda2	13.81343294	15.23164654	15.13692235	17.92622743
Smarca4	115.6001933	110.584088	108.4585517	96.73727541
Snw1	90.25906947	89.75995204	98.15569022	98.83841704
Klhl42	20.4212603	28.14877043	18.79139154	23.02293728
Mrpl47	17.39981425	15.43357095	14.55053203	14.48010341
Ndor1	24.52191936	27.58859344	30.2738447	27.95433267
Parl	52.85617056	46.33402152	44.81780227	44.47738303
Zfp1	9.781122222	12.94210157	13.51978215	12.76392384
Tyk2	48.36863771	43.26114666	41.75855833	40.81422053
Angel1	9.646462622	9.22788484	7.240051703	9.113467018
Psme3	191.7389996	177.7862574	226.913715	185.8506598
BC030336	12.4321163	12.48392768	14.48010341	13.68952041
Bcl2l13	70.08335813	71.16026608	82.19621178	73.41484955
Clptm1	166.5717575	154.664684	143.2111489	148.2614792
Hdgfrp2	36.65657274	32.92245465	40.2523191	37.14252526
Rangap1	131.5985698	135.6739563	130.4180732	110.4308921
Rce1	28.34456061	26.44641018	24.62411552	24.6070533
Tbx21	172.5654697	175.2171281	219.3361804	171.017482
Alkbh2	8.094825608	8.066819639	6.652976787	7.469439559
Nucks1	168.4293792	185.2076654	212.4530139	181.1448525
Nupl2	12.22701217	9.760804082	12.48392768	12.72858374
Rnf34	46.98082035	52.05626868	54.37983994	55.21544605
Shprh	36.60579114	40.33610853	40.39206503	45.2234766
Tmem230	44.66274445	43.65273072	37.71326105	41.93258892
Cpt2	24.89872565	23.26356028	22.72171774	20.23807268
Swsap1	12.64066099	11.78598149	14.34026719	13.32441233
BC005624	66.16516712	59.87990386	55.21544605	58.85120295
Dnaja1	54.53082208	86.82267696	63.16265894	55.98622495
Dnm2	130.7801706	119.7598077	117.8656892	109.3644468
Immt	93.63655813	100.2181499	91.64599944	84.97697014
Secisbp2	19.46755774	18.32828637	21.79612855	20.5633014
Uso1	106.0793478	113.3782424	97.81609733	102.1113907
l7Rn6	29.44600482	29.38483719	27.09585	25.92011116
Polg2	6.198847448	4.515857619	6.964404506	5.692253845
Slc14a1	40.05748668	32.55935015	42.37084513	39.12448889
Unc5cl	9.29851286	9.760804082	11.3137085	10.36034399
Bbs2	13.64215827	11.51945055	13.48234927	15.23164654
Btla	328.3293703	409.0121812	356.3126763	499.035971
Crebbp	29.28317338	33.26654193	34.51137381	35.04167907
Srpr	141.9264824	157.4772921	135.20456	136.4283822
Urod	43.41133848	40.70121622	39.07028841	36.91153936
Usp15	61.47807129	65.29949819	58.64759326	56.49299176
Ints4	80.44885597	79.61674581	71.30839365	74.74991326
Hcfc1r1	47.96798726	38.66617099	36.47914473	40.56040071
4921524J17Rik	12.78163066	14.96997597	16.27967507	15.23164654
Hs2st1	21.63057333	21.78102586	18.03840659	20.59182796
Acads	61.26537332	53.78008014	53.74281555	49.8665331
Srbd1	30.44218484	29.28317338	33.52115607	32.60451829
Stk38l	9.402210627	10.55606329	7.895332367	9.474172895
Eftud2	165.3065408	156.7150582	193.8772884	163.7101544
Anxa1	11.36873635	14.00626128	12.41489367	17.30359622
Dgka	58.60695593	66.99585805	47.9347499	63.03145235
Foxred1	22.08507765	19.45406853	19.23950798	17.63048185
Ipo8	54.68222342	62.42274954	65.43542596	64.0443768
Ldb1	107.6347412	103.6086037	108.9105574	123.9831282
Nr1h2	72.80673458	66.44091331	61.99156411	64.53455711
Nudt15	16.59871899	17.98846278	19.41365696	19.41365696
Pdzd8	59.30163596	68.54597268	54.75808164	60.38004806
Ptger4	16.02219609	15.46569755	17.13649317	18.25221945
Rprd2	41.49886575	46.10975196	49.41920852	47.6036404
Sil1	37.0653698	36.35293647	30.04389591	35.72841478
Zfp451	28.20736505	32.46920149	32.44670335	35.23653114
Ciapin1	30.25286774	26.64882467	33.45152321	30.06472797
Xpo6	150.3311323	154.664684	179.0228586	157.8050977
Smyd2	12.01695942	12.08378068	10.58537152	10.72570073
Armc8	53.63117662	57.84017451	50.63278728	50.3877105
Tsc2	49.7974513	48.43573738	43.77392972	45.28621313
Cd80	20.08435186	23.86790443	15.90049749	22.03920074
Arfrp1	44.94223602	43.59225711	45.75951956	52.45469489
Cab39	202.5311491	207.0736252	187.1433534	185.5931946
Spr	19.14638341	16.99454698	15.86746769	16.22335168
Btd	40.28022955	36.91153936	33.89498671	35.75318842
Gon4l	14.50019101	12.64942587	16.7257616	14.21162873
Ccdc134	27.0395643	24.10064747	27.99311248	28.94014008
Map4k2	59.50751633	61.22292212	67.50862829	65.02848915
Snhg12	11.01960037	12.41489367	11.65599291	15.43357095
Tnks1bp1	27.41702255	23.86790443	29.38483719	27.85761803
Aurkaip1	80.5604591	74.28505052	68.68865833	72.3539563
Tuba1b	287.018516	291.8331578	298.3785467	204.9317915
Ormdl1	6.854255638	6.507033585	5.827996456	5.856342784
Brd8	50.98496616	50.3527965	54.87206634	56.72842875
Gprasp1	25.97406659	22.6117383	23.10286713	33.05966041
Ipp	17.77773966	16.37019952	20.76382027	17.80240193
Itpa	30.16910515	30.37894787	36.07681319	31.27634453
Jade2	92.98976317	92.21950393	90.25906947	116.4849695
Ndufa5	37.34905926	36.73287724	33.66085693	33.45152321
Ndufab1	8.888869829	9.39569577	8.033340346	8.061230083
Nudt2	8.681834975	9.59311931	7.895332367	8.156781464
Rab28	35.58013304	33.26654193	36.25228433	40.11305665
Rabgap1	23.18307447	24.65827547	28.80006175	24.77820889
Rac1	377.4129196	392.0788473	360.0366592	338.0282473
Sh3bp4	5.201760586	5.344296314	6.516060505	5.6255728
Slc25a12	86.28273483	80.33740744	94.35322991	88.279099
Tmed9	176.8031294	198.3631183	173.6453539	166.341
Trmt5	12.22701217	10.49041611	13.41709095	12.4321163
Tsnax	98.4282132	97.47767934	109.2129406	105.1277697
Lsp1	719.0757764	650.7682249	703.3017515	821.4335143
Luzp1	8.196454584	7.433285394	7.479801582	6.088133523
Mrpl57	31.73493538	28.92008726	28.42325747	26.11849748
Ppp1r12a	43.26114666	38.9621126	44.94223602	46.01396905
Sf3b3	270.7842467	294.4747247	345.3702488	285.0359343
Ddx19a	65.93625303	65.9819724	78.41186124	67.22845082
Wdr43	91.83677021	91.90044868	101.7581121	99.04415959
Rnf113a1	5.44148341	5.112397453	6.067070181	6.02098699
Eif3a	332.9126775	329.0128224	383.2122846	347.2907078
Zfp53	15.12643387	22.14639546	20.89375659	22.33137223
AW549877	45.95022434	56.10276616	55.86992583	57.88028016
Blnk	342.509454	310.1882011	350.1914378	370.6721721
Chd1l	27.07707509	20.37883961	28.12926595	25.83043438
D230025D16Rik	17.95109569	20.57755973	21.37718525	21.84149949
Dhx37	26.42808528	23.00698453	29.69195125	25.7589164
Dnajb1	65.29949819	111.3532611	72.30382173	74.4912982
Dpcd	15.46569755	14.21162873	13.48234927	12.82600527
Epm2aip1	12.60566218	16	16.06668069	16.5527613
Fuz	19.05370959	14.77411697	22.10039117	17.04173125
Ints2	17.18407155	15.60568738	18.51984347	18.29021337
Lrba	47.43894431	52.30946102	55.13895422	54.98628832
Lyrm4	7.851672511	8.89503326	9.586472171	9.474172895
Mvd	10.12605275	11.28238368	13.8613897	10.79282027
Ndufaf1	20.22404958	16.79546694	22.627417	19.37332934
Pom121	72.25372191	76.42644397	86.64232186	76.85141936
Snrpb2	91.9641713	88.0957185	100.0099687	96.67024548
Socs4	42.25353091	54.83404511	50.63278728	59.26054544
Srsf7	94.87788863	102.9642715	101.4060558	73.31314547
Zmym4	23.52299738	21.43653764	26.20917433	24.01726556
Pja1	40.70121622	40.39206503	36.1018284	37.4787258
Laptm4b	26.8341819	23.10286713	14.27085631	26.19101381
9430038I01Rik	22.03920074	16.99454698	17.69169045	16.5527613
A630001G21Rik	50.7030279	49.07784511	61.43547271	49.93571073
Gcat	7.610546211	9.659844732	9.069355302	4.704365001
Prickle3	7.578960565	7.537050191	9.586472171	7.765075758
Fdft1	21.39200793	22.17711817	20.62039409	18.29021337
Rundc1	28.01252255	27.74200203	28.72032162	33.28960853
Acvr1b	41.75855833	44.29279091	46.46266496	48.40217591
Sys1	30.82438061	23.19914933	31.8230454	29.40521227
Afg3l1	47.70273238	44.97339841	55.29204399	47.5706555
Ak8	5.649017618	4.248636746	4.585248743	7.433285394
Atp6v0e	199.0517852	191.0756331	170.6622307	184.1834982
Bnip1	32.33444629	35.65419683	35.90219138	39.50600342
Ddx55	15.60568738	12.01695942	15.82353466	15.72512958
Dennd1a	37.94926398	36.02683476	31.45025915	35.30987968
Eif3i	283.0670472	270.5966184	311.6969008	297.3462354
Esyt1	380.565244	372.7333245	397.8277216	432.0336876
Fam63a	30.63268666	28.10977498	26.40977307	26.57504077
Foxo4	17.39981425	20.57755973	14.27085631	18.77837085
Klc2	12.4321163	11.11934576	9.311412275	11.28238368
Pcbp1	285.6292665	281.8922491	274.7546333	238.6909405
Rbfa	43.98683826	38.55911408	38.55911408	35.85245485
Rps11	2111.423117	1985.105545	2142.381957	2390.339793
Tmem55a	18.29021337	21.27371373	21.76593364	22.627417
Ube2s	16.63327096	22.17711817	18.37917368	15.32696349
3110052M02Rik	5.098242509	5.377739977	6.207446834	5.79175269
Ect2	16.39290917	23.16701076	20.35060811	10.46137079
Stk4	367.6017947	396.7262367	417.0278723	424.3173911
Nme2	92.0279381	85.21290325	83.74899657	78.08643266
Ccnl2	33.40518168	35.26096371	39.56080835	36.35293647
Dhcr7	47.63664817	47.86834427	45.03578801	41.61408469
Igkv12-98	10.81528666	43.74359846	40.16870372	51.58930122
Pias1	74.64635967	75.06143675	80.5046382	82.94022179
Strip1	62.29307995	56.88593159	64.2221919	66.76406999
Tsr2	20.98083223	20.52058564	22.92738641	23.23133248
2210016L21Rik	33.52115607	27.32216686	33.59093388	34.36814309
Abtb1	28.94014008	25.19385525	22.40890113	25.8662678
Cetn3	73.97674922	67.55543793	64	65.02848915
Dnajb9	64.98343046	96.73727541	63.91133863	75.32203118
Mocs1	16.46122733	13.64215827	13.48234927	13.05924874
Tmem165	42.72474571	53.6683638	44.50822309	41.58525
Hint1	246.0827977	236.7137992	215.7175884	223.9448998
Fastkd3	6.921093525	8.562309587	9.862818604	8.061230083
1600012H06Rik	19.94561911	24.55593754	17.13649317	21.78102586
Traf3ip3	73.05950126	68.5935016	79.67195106	75.37425853
Aven	19.11985928	17.46022203	17.02992292	15.53015152
Scamp2	166.5717575	161.6802895	147.5438524	151.9023101
Wipf3	9.781122222	10.51954208	5.241573615	10.82278585
1810009A15Rik	7.819086131	7.537050191	8.345508748	9.081936817
Hnrnpr	116.7274452	111.5850547	125.1053781	124.7589928
Jakmip1	43.9259018	40.39206503	45.85477281	47.07861587
Atp5l	50.52760875	45.03578801	52.38202762	53.11325348
Tsr1	40.58852478	39.97427602	50.10907496	39.94657756
Iglc2	1194.341755	1035.419731	998.7639926	1690.225477
Map2k7	49.45347518	50.21338227	55.02441512	54.4930373
Fbxo38	67.83697814	70.71772703	75.11348341	76.32056783
Ccnf	22.86390624	28.78010599	26.96469854	13.97716633
Gpd2	45.66446418	50.21338227	39.69815353	46.59166557
Mtx2	36.12686095	34.7514194	32.24492033	32.06661136
Orc4	28.28568099	30.63268666	35.23653114	30.33686288
Srrd	9.986644391	8.932103696	7.824507788	8.78474251
Nup43	12.12573253	15.07410038	12.51858851	11.3137085
Pigx	23.49041018	22.76901538	19.61655776	21.84149949
Cbx5	97.41013637	114.2460123	133.1584341	104.4015991
Mrpl11	45.12953474	42.75437051	40.05748668	39.7807894
Rdh14	22.25411155	20.85035439	18.48137255	20.0982781
Gpsm2	6.717851944	8.99423139	7.824507788	5.396410137
Atxn1	30.42109124	34.08346251	27.99311248	30.16910515
Ctsz	718.0796163	642.6992595	622.9618476	611.4115518
Fam73b	10.64423233	8.397733469	8.760419766	7.797437047
Gins4	40.28022955	35.85245485	33.96554269	34.87206759
Klhl24	128.622569	155.7404619	147.2373623	169.6008982
Nek1	12.46663327	16	20.82146969	13.19573678
Ptges2	15.9115227	13.40779415	13.79429672	12.00863278
Rad52	9.094535786	9.164143184	10.86035984	9.801482655
Sh3kbp1	184.0558762	171.254727	158.0240137	165.7655039
Slx4ip	17.97599845	18.15128776	19.79411966	20.49215778
Snx14	33.68419695	30.2738447	24.10064747	32.31204152
Trmt11	13.12276658	10.02131551	14.75364989	12.00863278
Wars2	14.26096793	14.21162873	14.41001568	17.86420739
Napa	109.5161633	106.521438	115.3600592	120.8438297
Actr3	1344.636032	1281.839574	1518.046218	1377.656022
Klhdc4	27.7227794	26.28194242	27.09585	20.69198291
Ralgps1	9.29851286	8.462007709	9.931419932	10.16825351
Uqcr10	73.00887782	69.69580898	68.87936799	60.96883187
Bcl2a1b	43.1712811	42.42962433	51.7684063	43.26114666
Thrap3	173.4047971	170.0717842	195.6321947	181.1448525
Ulbp1	4.9588308	5.876674533	5.72390608	3.125311521
Arap1	291.6309446	281.1117603	312.779034	315.6101953
Bcl10	97.74831987	108.6843195	118.3568996	108.3834
Creld1	10.98908987	11.41611605	9.553305497	10.29591398
Eri1	74.69811852	77.0647924	88.46286122	77.97825688
Gm11998	6.921093525	5.708058023	7.966798025	6.611602545
Katnb1	23.76884673	20.15407968	27.13343887	22.43998801
Plagl2	45.47494538	57.88028016	58.32328196	57.12300617
Polr2d	26.51983694	28.74023593	31.34144952	29.77438905
Rbm34	29.96071192	23.40913953	31.34144952	28.72032162
2010111I01Rik	7.786634993	9.363189132	6.276672783	8.456144324
Mcat	26.24553316	20.47795862	27.37904082	25.33394771
Zmat2	131.5985698	114.7221375	133.8988723	137.282127
Anxa11	62.37949638	55.90866534	66.25695513	63.7343842
Nek6	22.14639546	24.89872565	22.37785732	19.64377094
Heatr2	13.81343294	12.01695942	12.27796877	10.43240588
C2cd5	48.30163099	51.7325356	55.52247598	54.45527869
Trdmt1	12.74624154	12.05032373	13.27831337	14.64158669
Abhd14b	6.543216468	6.272323633	5.137263236	6.054467172
Cramp1l	18.94834579	21.70566924	22.69024057	22.7059737
Fam65b	339.2017964	336.6253466	341.7979656	406.4685726
Hid1	8.333947432	13.68003485	11.65599291	14.80487085
Krtcap2	98.01971181	104.7640552	87.8518036	97.34264021
Nedd4l	20.6633176	21.48116004	16.6910175	20.69198291
Ppp2r5a	167.9630406	180.7685638	148.8793653	167.8466578
Prr14	55.67663057	47.07861587	59.46628315	54.4930373
Rbm12b2	9.474172895	15.63817226	10.83029023	10.26740718
Rps3a1	1456.207268	1374.794243	1505.471832	1611.289488
Spryd4	14.87687908	13.87100102	13.58553994	11.90916204
Ube2z	152.5353695	155.0941005	166.341	170.1897098
Yipf1	71.85417101	65.52620163	77.49331737	72.95828945
Bscl2	102.9642715	98.49646209	103.9683067	116.8083825
Ctc1	28.90004832	27.15225285	26.48309811	24.08394796
